20181219|154|IT서비스|234300|에스트래픽
20181219|154|IT서비스|077280|한컴지엠디
20181219|154|IT서비스|045510|정원엔시스
20181219|154|IT서비스|012030|DB
20181219|154|IT서비스|060250|NHN한국사이버결제
20181219|154|IT서비스|072770|네오디안테크놀로지
20181219|154|IT서비스|064480|브리지텍
20181219|154|IT서비스|214180|민앤지
20181219|154|IT서비스|115310|인포바인
20181219|154|IT서비스|067010|이씨에스
20181219|154|IT서비스|038160|팍스넷
20181219|154|IT서비스|286940|롯데정보통신
20181219|154|IT서비스|035600|KG이니시스
20181219|154|IT서비스|038540|상상인
20181219|154|IT서비스|094480|갤럭시아컴즈
20181219|154|IT서비스|049480|오픈베이스
20181219|154|IT서비스|045390|대아티아이
20181219|154|IT서비스|064260|다날
20181219|154|IT서비스|046110|한일네트웍스
20181219|154|IT서비스|041460|한국전자인증
20181219|154|IT서비스|267850|아시아나IDT
20181219|154|IT서비스|050960|수산아이앤티
20181219|154|IT서비스|139050|데일리블록체인
20181219|154|IT서비스|030790|동양네트웍스
20181219|154|IT서비스|032685|소프트센우
20181219|154|IT서비스|007120|미래아이앤지
20181219|154|IT서비스|032680|소프트센
20181219|154|IT서비스|065440|이루온
20181219|154|IT서비스|050540|한국코퍼레이션
20181219|154|IT서비스|010280|쌍용정보통신
20181219|154|IT서비스|173130|오파스넷
20181219|187|항공사|089590|제주항공
20181219|187|항공사|003490|대한항공
20181219|187|항공사|003495|대한항공우
20181219|187|항공사|020560|아시아나항공
20181219|187|항공사|004870|티웨이홀딩스
20181219|187|항공사|091810|티웨이항공
20181219|187|항공사|272450|진에어
20181219|187|항공사|036000|예림당
20181219|187|항공사|180640|한진칼
20181219|187|항공사|18064K|한진칼우
20181219|208|상업서비스와공급품|046120|오르비텍
20181219|208|상업서비스와공급품|090850|이지웰페어
20181219|208|상업서비스와공급품|012750|에스원
20181219|208|상업서비스와공급품|043910|자연과환경
20181219|208|상업서비스와공급품|060150|인선이엔티
20181219|208|상업서비스와공급품|122900|아이마켓코리아
20181219|208|상업서비스와공급품|020710|시공테크
20181219|208|상업서비스와공급품|072520|케이디 네이쳐 엔 바이오
20181219|208|상업서비스와공급품|143240|사람인에이치알
20181219|208|상업서비스와공급품|058850|KTcs
20181219|208|상업서비스와공급품|006730|서부T&D
20181219|208|상업서비스와공급품|094280|효성ITX
20181219|208|상업서비스와공급품|058860|케이티스
20181219|208|상업서비스와공급품|029960|코엔텍
20181219|208|상업서비스와공급품|069140|누리플랜
20181219|208|상업서비스와공급품|054220|비츠로시스
